fund_slug,fund_name,project_slug,project_name,amount,stage,date,category,pre_valuation
moonhill-capital,Moonhill Capital,mind-network,FHE,10000000,pre-Series A,2024-09-26T00:00:00Z,Blockchain Service,100000000
ibc-ventures,IBC Ventures,mind-network,FHE,10000000,pre-Series A,2024-09-26T00:00:00Z,Blockchain Service,100000000
g-ventures,G. Ventures,mind-network,FHE,10000000,pre-Series A,2024-09-26T00:00:00Z,Blockchain Service,100000000
mike-silagadze,Mike Silagadze,mind-network,FHE,10000000,pre-Series A,2024-09-26T00:00:00Z,Blockchain Service,100000000
mario-nawfal,Mario Nawfal,mind-network,FHE,10000000,pre-Series A,2024-09-26T00:00:00Z,Blockchain Service,100000000
kyle-chasse,Kyle Chasse,mind-network,FHE,10000000,pre-Series A,2024-09-26T00:00:00Z,Blockchain Service,100000000
okx-ventures,OKX Ventures,wax,WAXP,10000000,Funding Round,2022-06-01T00:00:00Z,Blockchain,100000000
injective-protocol,Injective Protocol,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
multicoin-capital,Multicoin Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
binance-labs,YZi Labs (prev Binance Labs),gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
coinbase-ventures,Coinbase Ventures,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
sfermion,Sfermion,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
dragonfly-capital,Dragonfly Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
blockchain-capital,Blockchain Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
republic-capital,Republic Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
iosg-ventures,IOSG Ventures,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
hashkey-capital,HashKey Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
the-spartan-group,The Spartan Group,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
alameda-research,Alameda Research,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
solana-ventures,Solana Ventures,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
shima-capital,Shima Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
hard-yaka,Hard Yaka,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
zee-prime-capital,Zee Prime Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
evernew-capital,Evernew Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
draper-dragon,Draper Dragon,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
jump-capital,Jump Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
6th-man-ventures,6MV (6th Man Ventures),gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
divergence-ventures,Divergence Ventures,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
cultur3-capital,Cultur3 Capital,gravity-3,G,10000000,Backers,2021-12-01T00:00:00Z,Ethereum Ecosystem,100000000
hashkey-capital,HashKey Capital,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
bitscale-capital,BitScale Capital,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
snz-holding,SNZ Holding,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
samsung-next,Samsung NEXT,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
iosg-ventures,IOSG Ventures,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
framework-ventures,Framework Ventures,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
digital-currency-group-dcg,Digital Currency Group (DCG),space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
3commas,3Commas,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
koji-capital,Koji.capital,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
stratos-technologies,Stratos Technologies,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
nxgen-capital,NxGen,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
chainlink,ChainLink,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
stardust,Stardust,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
gsr-markets-gsr,GSR Markets (GSR),space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
ankr,Ankr,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
alchemy-pay,Alchemy Pay,space-and-time,SXT,10000000,Seed Round,2022-07-01T00:00:00Z,Blockchain Service,100000000
polygon,P2 Ventures,kgen,KGEN,10000000,Funding Round,2024-11-21T00:00:00Z,Gaming,100000000
game7,Game7,kgen,KGEN,10000000,Funding Round,2024-11-21T00:00:00Z,Gaming,100000000
aptos,Aptos,kgen,KGEN,10000000,Funding Round,2024-11-21T00:00:00Z,Gaming,100000000
blockchain-capital,Blockchain Capital,across-protocol,ACX,10000000,Private Sale,2022-11-01T00:00:00Z,Protocol,200000000
hack-vc,Hack VC,across-protocol,ACX,10000000,Private Sale,2022-11-01T00:00:00Z,Protocol,200000000
placeholder,Placeholder,across-protocol,ACX,10000000,Private Sale,2022-11-01T00:00:00Z,Protocol,200000000
mechanism-capital,Mechanism Capital,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
hypersphere-ventures,Hypersphere Ventures,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
iosg-ventures,IOSG Ventures,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
digital-finance-group-dfg,Digital Finance Group (DFG),bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
cms-holdings-llc,CMS Holdings,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
nexo,Nexo,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
viabtc-capital,ViaBTC Capital,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
zee-prime-capital,Zee Prime Capital,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
rockawayx,RockawayX,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
alliance-dao,Alliance,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
daedalus,Daedalus,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
antalpha,Antalpha,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
asymmetric,Asymmetric,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
web3-com-ventures,Web3.com Ventures,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
modular-capital,Modular Capital,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
bitcoin-frontier-fund,Bitcoin Frontier Fund,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
bankless,Bankless,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
utxo-management,UTXO Management,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
castle-capital,Castle Capital,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
silvermine-capital,Silvermine Capital,bob-build-on-bitcoin,BOB,10000000,Seed Round,2024-03-27T00:00:00Z,Layer-2,100000000
digital-currency-group-dcg,Digital Currency Group (DCG),railgun,RAIL,10000000,Strategic Round,2022-01-01T00:00:00Z,Privacy Coin,100000000
vc-sila,VC SILA,cheelee,CHEEL,10000000,Funding Round,2023-06-14T00:00:00Z,Media,100000000
arrington-xrp-arrington-capital,Arrington Capital,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
coinbase-ventures,Coinbase Ventures,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
digital-currency-group-dcg,Digital Currency Group (DCG),limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
1confirmation,1confirmation,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
collider-ventures,Collider Ventures,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
f-prime-capital,F-Prime Capital,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
node-capital-2,Node.Capital,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
sid-venture-partners,SID Venture Partners,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
flyer-one-ventures,Flyer One Ventures,limitless,LMTS,10000000,Seed Round,2025-10-20T00:00:00Z,Predictions,100000000
bingx-labs,BingX Labs,stakestone,STO,10000000,Funding Round,2025-02-13T00:00:00Z,Liquid Staking Protocols,100000000
sevenx-ventures,SevenX Ventures,sophon,SOPH,10000000,Funding Round,2024-03-29T00:00:00Z,Modular Blockchain,100000000
paper-ventures,Paper Ventures,sophon,SOPH,10000000,Funding Round,2024-03-29T00:00:00Z,Modular Blockchain,100000000
huobi-ventures,HTX Ventures (previously Huobi Ventures),sophon,SOPH,10000000,Funding Round,2024-03-29T00:00:00Z,Modular Blockchain,100000000
the-spartan-group,The Spartan Group,sophon,SOPH,10000000,Funding Round,2024-03-29T00:00:00Z,Modular Blockchain,100000000
maven-11-capital,Maven 11 Capital,sophon,SOPH,10000000,Funding Round,2024-03-29T00:00:00Z,Modular Blockchain,100000000
okx-ventures,OKX Ventures,sophon,SOPH,10000000,Funding Round,2024-03-29T00:00:00Z,Modular Blockchain,100000000
arrington-xrp-arrington-capital,Arrington Capital,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
coinbase-ventures,Coinbase Ventures,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
animoca-brands,Animoca Brands,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
gumi-cryptos-capital,gumi Cryptos Capital,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
maven-11-capital,Maven 11 Capital,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
robot-ventures,Robot Ventures,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
no-limit-holdings,No Limit Holdings,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
scb-limited,SCB Limited,resolv-labs,RESOLV,10000000,Seed Round,2025-04-16T00:00:00Z,Stablecoin Issuer,100000000
pantera-capital,Pantera Capital,chainflip,FLIP,10000000,Equity Round,2022-05-01T00:00:00Z,AMM,120000000
blockchain-capital,Blockchain Capital,chainflip,FLIP,10000000,Equity Round,2022-05-01T00:00:00Z,AMM,120000000
framework-ventures,Framework Ventures,chainflip,FLIP,10000000,Equity Round,2022-05-01T00:00:00Z,AMM,120000000
blockchain-coinvestors,Blockchain Coinvestors,delysium,AGI,10000000,Strategic Round,2022-10-01T00:00:00Z,Gaming,99000000
anthos-capital,Anthos Capital,delysium,AGI,10000000,Strategic Round,2022-10-01T00:00:00Z,Gaming,99000000
antalpha,Antalpha,delysium,AGI,10000000,Strategic Round,2022-10-01T00:00:00Z,Gaming,99000000
gsr-ventures,GSR Ventures,delysium,AGI,10000000,Strategic Round,2022-10-01T00:00:00Z,Gaming,99000000
immutable,Immutable,delysium,AGI,10000000,Strategic Round,2022-10-01T00:00:00Z,Gaming,99000000
formless-capital,Formless Capital,delysium,AGI,10000000,Strategic Round,2022-10-01T00:00:00Z,Gaming,99000000
dwf-labs,DWF Labs,radix,XRD,10000000,Funding Round,2023-03-23T00:00:00Z,Blockchain,400000000
framework-ventures,Framework Ventures,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
kenetic-capital,Kenetic Capital,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
snz-holding,SNZ Holding,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
antalpha,Antalpha,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
geekcartel,GeekCartel,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
trinito,Trinito,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
comma3-ventures,Comma3 Ventures,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
presto-labs,Presto Labs,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
marblex,MARBLEX,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
utxo-management,UTXO Management,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
summer-ventures,Summer Ventures,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
taiko,Taiko,avalon-finance,AVL,10000000,Series A,2024-12-23T00:00:00Z,DeFi,100000000
animoca-brands,Animoca Brands,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
hashkey-capital,HashKey Capital,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
fenbushi-capital,Fenbushi Capital,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
richard-ma-quantstamp,Richard Ma (Quantstamp),goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
okx-ventures,OKX Ventures,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
quantstamp,Quantstamp,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
redpoint-china-ventures,Redpoint China Ventures,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
7updao,7UpDAO,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
web3port,Web3Port,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
ash-crypto,Ash Crypto,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
undefined-labs,Undefined Labs,goplus,GPS,10000000,Funding Round,2024-06-05T00:00:00Z,Blockchain Service,100000000
binance-labs,YZi Labs (prev Binance Labs),neutron-2,NTRN,10000000,Seed Round,2023-06-21T00:00:00Z,Infrastructure,90000000
coinfund,CoinFund,neutron-2,NTRN,10000000,Seed Round,2023-06-21T00:00:00Z,Infrastructure,90000000
delphi-digital-delphi-labs,Delphi Digital (Delphi Labs),neutron-2,NTRN,10000000,Seed Round,2023-06-21T00:00:00Z,Infrastructure,90000000
semantic-ventures,Semantic Ventures,neutron-2,NTRN,10000000,Seed Round,2023-06-21T00:00:00Z,Infrastructure,90000000
longhash-ventures,LongHash Ventures,neutron-2,NTRN,10000000,Seed Round,2023-06-21T00:00:00Z,Infrastructure,90000000
nomad-capital,Nomad Capital,neutron-2,NTRN,10000000,Seed Round,2023-06-21T00:00:00Z,Infrastructure,90000000
binance-labs,YZi Labs (prev Binance Labs),polyhedra-network,ZKJ,10000000,Strategic Round,2023-02-21T00:00:00Z,Zero Knowledge,100000000
animoca-brands,Animoca Brands,polyhedra-network,ZKJ,10000000,Strategic Round,2023-02-21T00:00:00Z,Zero Knowledge,100000000
dao5,dao5,polyhedra-network,ZKJ,10000000,Strategic Round,2023-02-21T00:00:00Z,Zero Knowledge,100000000
polychain-capital,Polychain Capital,polyhedra-network,ZKJ,10000000,Strategic Round,2023-02-21T00:00:00Z,Zero Knowledge,100000000
iosg-ventures,IOSG Ventures,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
tribe-capital,Tribe Capital,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
fenbushi-capital,Fenbushi Capital,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
okx-ventures,OKX Ventures,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
consensys,ConsenSys,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
draper-dragon,Draper Dragon,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
arweave,Arweave,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
no-limit-holdings,No Limit Holdings,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
marblex,MARBLEX,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
liquidx,LiquidX,carv,CARV,10000000,Series A,2024-04-25T00:00:00Z,Gaming,100000000
dwf-labs,DWF Labs,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
side-door-ventures,Side Door Ventures,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
bankless,Bankless,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
laser-digital,Laser Digital,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
scb-limited,SCB Limited,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
binance-labs,YZi Labs (prev Binance Labs),kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
huobi-ventures,HTX Ventures (previously Huobi Ventures),kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
hypersphere-ventures,Hypersphere Ventures,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
viabtc-capital,ViaBTC Capital,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
digital-asset-capital-management-dacm,Digital Asset Capital Management (DACM),kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
arkstream-capital,ArkStream Capital,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
draper-dragon,Draper Dragon,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
longhash-ventures,LongHash Ventures,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
cluster-capital,Cluster Capital,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
cypher-capital,Cypher Capital,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
gsr-markets-gsr,GSR Markets (GSR),kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
noia-capital,Noia Capital,kernel-dao,KERNEL,10000000,Strategic Round,2024-11-25T00:00:00Z,Liquid Staking Protocols,100000000
a16z-andreessen-horowitz,Andreessen Horowitz (a16z),towns,TOWNS,10000000,Series B,2025-04-10T00:00:00Z,Social,100000000
coinbase-ventures,Coinbase Ventures,towns,TOWNS,10000000,Series B,2025-04-10T00:00:00Z,Social,100000000
benchmark,Benchmark,towns,TOWNS,10000000,Series B,2025-04-10T00:00:00Z,Social,100000000
global-emerging-markets-gem,Global Emerging Markets (GEM Digital Limited),klever,KLV,10000000,Funding Round,2023-11-23T00:00:00Z,Wallet,100000000
